Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
cc3afca0b302a7f18e0b3740b15a954b61bdb93dece728514cb6414e9c48ef5c,2023-04,Dorset Police,Dorset Police,-1.994872,50.763248,On or near ,E01015395,Poole 003A,Investigation complete; no suspect identified
cffd759a9a7bc4aafbc036e5dcb5575d23f809310733eeeee04e195216f2fcd7,2023-04,Dorset Police,Dorset Police,-2.459518,50.628523,On or near ,E01020561,Weymouth and Portland 002E,Investigation complete; no suspect identified
2ecd02c04b55d556668a4458c286a6ad718d6ba54be0af77d63cd2de02f13845,2023-04,Dorset Police,Dorset Police,-1.886624,50.751466,On or near ,E01015358,Bournemouth 007E,Investigation complete; no suspect identified
922b0e409a67a7a542803f92dacb1890d127990c40e8c783359fa74479cfa278,2023-04,Dorset Police,Dorset Police,-1.987598,50.763203,On or near Dunyeats Road,E01015399,Poole 003E,Investigation complete; no suspect identified
214fe212b6d9d9d3eb29dcefe24783cc544babedbe36aa658be52228fb5bcb35,2023-04,Dorset Police,Dorset Police,-2.462038,50.599473,On or near Khartoum Road,E01020583,Weymouth and Portland 006A,Investigation complete; no suspect identified
938a2e773795f1b0c33a2bbd191c469b138c88b57500fac10d1e2117ac0b98c5,2023-04,Dorset Police,Dorset Police,-2.182083,51.009561,On or near The Bluebells,E01020455,North Dorset 003B,Investigation complete; no suspect identified
281fbe9070a076dd353bd191c0e1818b48837b7293ccd5945eb585001accbb85,2023-04,Dorset Police,Dorset Police,-2.159533,50.855816,On or near ,E01020437,North Dorset 007C,Investigation complete; no suspect identified
83b013a98ebd8dda51f44e89d64b759c7c3ad0d6dbdecb662dd5121b37d527b7,2023-04,Dorset Police,Dorset Police,-1.974700,50.727617,On or near Winterbourne Road,E01015446,Poole 012B,Investigation complete; no suspect identified
90f975a790950ec702d90376765d98c9a81a90fe03faba54ed0ae5c25058dee9,2023-04,Dorset Police,Dorset Police,-1.889773,50.717280,On or near Durley Chine Road South,E01015367,Bournemouth 024A,Investigation complete; no suspect identified
158d2ac78cd8ade28cd0f6c9fbf67ff660a1a8b8cebd58b8d88bab070d7a8449,2023-04,Dorset Police,Dorset Police,-1.974700,50.727617,On or near Winterbourne Road,E01015446,Poole 012B,Investigation complete; no suspect identified
044dfb82338f95632e81eda64a9e9dab8e940f7deb7d4885e929b1a54ff4342f,2023-04,Dorset Police,Dorset Police,-1.884262,50.758246,On or near Romney Close,E01015335,Bournemouth 003D,Investigation complete; no suspect identified
23e72e8c8b1e8d207f8ae194a870de2d5c9b19d6aabdbcbf88e00b5f48a28771,2023-04,Dorset Police,Dorset Police,-2.251928,50.619749,On or near Main Road,E01020489,Purbeck 004A,Investigation complete; no suspect identified
ae99d7fa7ddee3207d4a1e5033ffd7458516c3f500d3fd7f7ca4b830accf4d76,2023-04,Dorset Police,Dorset Police,-1.742042,50.744286,On or near ,E01020372,Christchurch 004D,Investigation complete; no suspect identified
b30e36080bc46a3ce0ea1ebe3bb3210debb48f1a5e83c5ee4438567d9ba725b8,2023-04,Dorset Police,Dorset Police,-2.279340,51.048063,On or near Cloverfields,E01020450,North Dorset 002B,Investigation complete; no suspect identified
810487ae81bcf52bac83b950d514570040c0e3ca72cd2390f8f146417ffb5846,2023-04,Dorset Police,Dorset Police,-2.485989,50.735194,On or near Church Lane,E01020509,West Dorset 004A,Investigation complete; no suspect identified
007779933b960ab9a8b628c7a88dd917376440eb3b7532872ab146d9a3667160,2023-04,Dorset Police,Dorset Police,-1.879365,50.743753,On or near Maple Road,E01015374,Bournemouth 009C,Investigation complete; no suspect identified
0cca74804e8eee15bbcff11cf81f2be6b5fd43bfc352d91ad190a0b2757d94c6,2023-04,Dorset Police,Dorset Police,-2.448472,50.716514,On or near Poundbury Road,E01032643,West Dorset 009G,Investigation complete; no suspect identified
6121e1b26b5d9ae99a63b4cb10699e403a313c797b173508910ec1fb4fc753a7,2023-04,Dorset Police,Dorset Police,-1.714489,50.737298,On or near ,E01020350,Christchurch 003B,Investigation complete; no suspect identified
d42ed83427ba40f67cf9010ecdce015b4e001a56dcde5eeefc56b5d48f3d6484,2023-04,Dorset Police,Dorset Police,-2.161483,50.856668,On or near East Street,E01020438,North Dorset 007D,Investigation complete; no suspect identified
ea67266777bdce8ab94cc77571252d1404d2f80f799bf223f6c56ada4cf1b4e8,2023-04,Dorset Police,Dorset Police,-1.766115,50.737008,On or near Rotterdam Drive,E01020364,Christchurch 006C,Investigation complete; no suspect identified
b7257cdb79c1f06ae3b72152429601a7f875f1d29ff33bb75c203cb488eee77b,2023-04,Dorset Police,Dorset Police,-2.055722,50.924992,On or near Miller's Lane,E01020397,East Dorset 001D,Investigation complete; no suspect identified
c8e423d825768b2ce94d2e3bd82ec062fc4a78274ccaed0de2a7dd74d1b3ff6d,2023-04,Dorset Police,Dorset Police,-1.960235,50.609961,On or near Swanage,E01020479,Purbeck 006B,Investigation complete; no suspect identified
24e17336a2afad61660ee96d5b22b148f7163c887f99c51f9d263ae8c3be7264,2023-04,Dorset Police,Dorset Police,-1.758560,50.740212,On or near Slinn Road,E01020348,Christchurch 005C,Investigation complete; no suspect identified
817d13b283f35ed72b5cc7ec95333b614e7d517f2b166b7a37449d29e7ba270d,2023-04,Dorset Police,Dorset Police,-1.863670,50.726084,On or near ,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
5e5673159b754b8d95917499da23f1bf40fe9442b259cc2a37a010c6496f7c39,2023-04,Dorset Police,Dorset Police,-1.896053,50.741018,On or near Gillett Road,E01015388,Poole 009C,Investigation complete; no suspect identified
348cfd2d9b4e8ab84d8c236a1a6ed0ccf1a54c0026062266490613868f426c3d,2023-04,Dorset Police,Dorset Police,-2.123452,50.685405,On or near Pride Place,E01020486,Purbeck 003D,Investigation complete; no suspect identified
fd2d27ae727a1e67281be2c9de59ba3cab938d20a8ada816812cbd2890f0f9f2,2023-04,Dorset Police,Dorset Police,-1.826091,50.915560,On or near Windsor Way,E01020374,East Dorset 001B,Investigation complete; no suspect identified
c8ba6a34f7b368edc64f5e29fc9e00a0afee6e22ff43d14cf7143fa6a184d0a0,2023-04,Dorset Police,Dorset Police,-2.761383,50.732911,On or near St Michael's Lane,E01020503,West Dorset 008B,Investigation complete; no suspect identified
055f27edafb411a3ca9d63bd1a83ae66d107f43ddd57f245afbca2d0b1aa6594,2023-04,Dorset Police,Dorset Police,-1.735987,50.742240,On or near Honeysuckle Way,E01020372,Christchurch 004D,Investigation complete; no suspect identified
6caeeacd42b2c6f693416d92dbc328d0f6bca005a56f6b761e28a25963c6b7df,2023-04,Dorset Police,Dorset Police,-1.786582,50.745410,On or near Rimbury Way,E01020359,Christchurch 002D,Investigation complete; no suspect identified
b79cd15d4288fb0a2adb04d82e7c29eab2a6587878c790dd617659c3c0d8f2fb,2023-04,Dorset Police,Dorset Police,-2.456427,50.609477,On or near ,E01020554,Weymouth and Portland 004B,Investigation complete; no suspect identified
b84fbf4721abf5a886a1b3827244664a62e53c03f12f4bfed0fc32c3e6e1299b,2023-04,Dorset Police,Dorset Police,-1.897050,50.758284,On or near Minstead Road,E01015334,Bournemouth 003C,Investigation complete; no suspect identified
5e25aa1f37ad9f00fe88481345f41e8bc5075224f6e26fe0196a207ed79973ae,2023-04,Dorset Police,Dorset Police,-2.461621,50.607397,On or near ,E01020573,Weymouth and Portland 005B,Investigation complete; no suspect identified
c7cb374a565dc2d7ca4647f154998820499daec54d70f0d7e9afadf3230f33e9,2023-04,Dorset Police,Dorset Police,-1.863951,50.736821,On or near Hampton Place,E01015331,Bournemouth 013B,Investigation complete; no suspect identified
80ce2dc7c7885ba73cdf60b9cc0a8b10e363d90364e033c8fd8d32aaf34c3b0e,2023-04,Dorset Police,Dorset Police,-1.873712,50.721841,On or near ,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
ffb6730c3f209963a8b4db9bbc67a5792217c83ff1466da86dacae7ece7b5590,2023-04,Dorset Police,Dorset Police,-1.866628,50.722301,On or near Lansdowne Crescent,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
1ea03dd5177d3126d84da7caf13450d44dac89ef7e58d42fc1d3b3a18c3ac9a4,2023-04,Dorset Police,Dorset Police,-2.151022,50.864200,On or near Tudor Gardens,E01020437,North Dorset 007C,Investigation complete; no suspect identified
b0ac55f4c93b055d8cdd02471adc019a33e1c17cc12ce0347c2912ad15fd3666,2023-04,Dorset Police,Dorset Police,-1.870037,50.739688,On or near Leamington Road,E01015376,Bournemouth 013D,Investigation complete; no suspect identified
4ae1034a73eeeddff039fc2c0c80d01182cc1d7ad570cff650877dd54400a5e2,2023-04,Dorset Police,Dorset Police,-1.899412,50.769270,On or near ,E01015303,Bournemouth 001B,Investigation complete; no suspect identified
a899e596d44f66b7be6b2eba1818f83f634c0947ef7fd2a508a9e8eac16cc695,2023-04,Dorset Police,Dorset Police,-1.993752,50.760371,On or near Story Lane,E01015399,Poole 003E,Investigation complete; no suspect identified
116bc3d25872d305e8914dd1c50338cfff36e86d8ef62bb9f2059d36ffc5ea53,2023-04,Dorset Police,Dorset Police,-1.985770,50.713213,On or near ,E01032662,Poole 015I,Investigation complete; no suspect identified
79001bd59b0f24bcd1bef3d073a751d5676f530fcca323c0a13f84f73fd92d01,2023-04,Dorset Police,Dorset Police,-1.922220,50.728799,On or near Redlands,E01015394,Poole 010E,Investigation complete; no suspect identified
bde9cedee1eebf07b9b63566a6ac2611aa8e8aca849cf672aee75e77892e8e73,2023-04,Dorset Police,Dorset Police,-1.867047,50.869600,On or near Bingham Road,E01020412,East Dorset 003B,Investigation complete; no suspect identified
3b8edabd3389aaad8e1f73ce7956e7bc731a27e37fa94492d893cfa5cc8c33b1,2023-04,Dorset Police,Dorset Police,-1.934391,50.749040,On or near St Helier Road,E01015380,Poole 007A,Investigation complete; no suspect identified
2476eddc9ab6d8748ccfca84da00b2ee960005fb0416f5d813cf21608e8245db,2023-04,Dorset Police,Dorset Police,-1.888629,50.721866,On or near Cambridge Road,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
12b32d50a0a3c61cfe537c2fb2822d802f137c843a297a7cff8d570c1c8110bb,2023-04,Dorset Police,Dorset Police,-1.921123,50.758150,On or near Kimber Road,E01015307,Bournemouth 005A,Investigation complete; no suspect identified
7557890dfdeb586c3f7184db95242f5c3a96c9fbea53f6bbf925a27d8a6a32aa,2023-04,Dorset Police,Dorset Police,-1.976295,50.797697,On or near ,E01020427,East Dorset 010B,Investigation complete; no suspect identified
d4ca5867db59a823b3017034ed7349c16db250f05f16acbda9c0541f8d9e437f,2023-04,Dorset Police,Dorset Police,-1.860686,50.762806,On or near Bosworth Mews,E01015351,Bournemouth 004C,Investigation complete; no suspect identified
b1797f178bed2c53fb55d8e7eb75bd048b627ce55b877dedfd3fb7effcfb9324,2023-04,Dorset Police,Dorset Police,-2.221983,50.681455,On or near ,E01020492,Purbeck 004D,Investigation complete; no suspect identified
111742452ab3214f3e99d296d0253b91dbc4d1152c18ae311604b7041a09f0a9,2023-04,Dorset Police,Dorset Police,-1.775543,50.733241,On or near Church Street,E01020367,Christchurch 006D,Investigation complete; no suspect identified
50f59ee2002307ab586394b13c2afe84153f4350e59ea639f5a82e67b0a0de33,2023-04,Dorset Police,Dorset Police,-1.976388,50.610028,On or near Globe Close,E01020484,Purbeck 006G,Investigation complete; no suspect identified
9cb6015a174e33cdaed4630a750db7dbd678dfacdddbb00f3e8b9fe31bd62271,2023-04,Dorset Police,Dorset Police,-1.881213,50.881890,On or near Brockway,E01020414,East Dorset 003D,Investigation complete; no suspect identified
7f4d68c5e8d127b662575a3965f0a87dbe2825b623e42cf8ae477a446716fa35,2023-04,Dorset Police,Dorset Police,-1.922220,50.728799,On or near Redlands,E01015394,Poole 010E,Investigation complete; no suspect identified
fffd1cfdef6522f2f4d438551268be04ac0c97f77227775d90b2a7c149d85813,2023-04,Dorset Police,Dorset Police,-1.881213,50.881890,On or near Brockway,E01020414,East Dorset 003D,Investigation complete; no suspect identified
d92e1d93315085b03d8d9e517a8a17c3ce1b1a705e0c386c64b57c817f4950aa,2023-04,Dorset Police,Dorset Police,-1.881213,50.881890,On or near Brockway,E01020414,East Dorset 003D,Investigation complete; no suspect identified
5432534c307b52923321914098c1d5abd013a3b3500f52509cfa7cb1ceaf0d7e,2023-04,Dorset Police,Dorset Police,-1.881213,50.881890,On or near Brockway,E01020414,East Dorset 003D,Investigation complete; no suspect identified
b58b6ef103620be65bdce0e6b6ca6066913b9b7068bb8e4e840c69c5ad45cc9e,2023-04,Dorset Police,Dorset Police,-1.902757,50.768280,On or near School Lane,E01015304,Bournemouth 002B,Investigation complete; no suspect identified
9843e9161a2698ac69fbc8d7d2bcc76b09612188c83afb1fb6ed865301680b50,2023-04,Dorset Police,Dorset Police,-1.876071,50.729982,On or near St Ives Gardens,E01015286,Bournemouth 017C,Investigation complete; no suspect identified
77dcbe6c30f6128066cb399be4f4d9b6caf5188ae200cf00fb9f5670e483b994,2023-04,Dorset Police,Dorset Police,-1.866054,50.719953,On or near Meyrick Road,E01015285,Bournemouth 021A,Investigation complete; no suspect identified
491e82e02248f29d7fed7b1487f36fede085967100a31d12a3b8bc5fb4898a35,2023-04,Dorset Police,Dorset Police,-1.920583,50.758851,On or near Frost Road,E01015307,Bournemouth 005A,Investigation complete; no suspect identified
98d9d596b66cd488c04061fac7700367a719378b82ef5c8d03fbf99fbf6e59a8,2023-04,Dorset Police,Dorset Police,-1.968165,50.734072,On or near Enfield Avenue,E01015447,Poole 011B,Investigation complete; no suspect identified
c945554d8a26f3092ef6cc00f4088cf09a04a7d055e4094cf25db263bcdf0dff,2023-04,Dorset Police,Dorset Police,-1.927614,50.756574,On or near ,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
54c8f0f242fd1dd302dcd03bce0af7fdc41195259fa43dffece8eb75c1a14187,2023-04,Dorset Police,Dorset Police,-2.433529,50.715068,On or near ,E01032645,West Dorset 009I,Investigation complete; no suspect identified
fb324ea814a4424b1019d5491b84859567bfa7795613ea8cfb3ed99ccd1b9207,2023-04,Dorset Police,Dorset Police,-1.888629,50.721866,On or near Cambridge Road,E01033242,Bournemouth 017F,Investigation complete; no suspect identified
167732a21dfc568c93876531a2e42f3fffffe086f25a6d9f986e9e9f8ed4461c,2023-04,Dorset Police,Dorset Police,-1.769335,50.733417,On or near ,E01020364,Christchurch 006C,Investigation complete; no suspect identified
87bfb5c15c915e4a71ccac8e7c8d66a6196508c255257a392ee8dfc80d877478,2023-04,Dorset Police,Dorset Police,-1.869094,50.732196,On or near Milton Road,E01015328,Bournemouth 017E,Investigation complete; no suspect identified
e8e9432cd59d957cb79da6abf2e66e525578ab9c8c756140131178ec40edc464,2023-04,Dorset Police,Dorset Police,-1.963014,50.725366,On or near Fernside Avenue,E01015456,Poole 011D,Investigation complete; no suspect identified
b539b8ffb820dbfe5681e99077ed5a17bc3021dd70f0f8594114c6942ec3c5ff,2023-04,Dorset Police,Dorset Police,-2.186448,51.010391,On or near Wincombe Lane,E01020456,North Dorset 003C,Investigation complete; no suspect identified
ec335f6854a1d7b4b8a66d378068c721eb7642245d0e37c722c31f761e227787,2023-04,Dorset Police,Dorset Police,-1.858029,50.759835,On or near Shillingstone Drive,E01015352,Bournemouth 004D,Investigation complete; no suspect identified
f3a7c92cdda349215cb50a8342b3fd7701f0f1441a72a69f5ed0859a8c4200b6,2023-04,Dorset Police,Dorset Police,-2.439095,50.713483,On or near Alexandra Terrace,E01032644,West Dorset 009H,Investigation complete; no suspect identified
c8557a57170205b4e96c77ec90054563a3a9c3a1e0d6d28947059bebe092b47c,2023-04,Dorset Police,Dorset Police,-1.909583,50.746625,On or near ,E01015359,Bournemouth 005E,Investigation complete; no suspect identified
f0fcebbdd678c8cc6df5837f59c3299c1492098a70510d723c4edcaebd9cb661,2023-04,Dorset Police,Dorset Police,-2.089452,50.752675,On or near Bartom's Lane,E01020469,Purbeck 001B,Investigation complete; no suspect identified
7013025a67f0d95df601c86ccee977669acfa5c8f0ec573aee37d7386dbe074d,2023-04,Dorset Police,Dorset Police,-1.876634,50.720496,On or near ,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
c85a3d59ed819994fbf94a94a313f6525f8f121146d6f61b512e9bf23914c310,2023-04,Dorset Police,Dorset Police,-1.871185,50.750031,On or near Evelyn Road,E01015320,Bournemouth 006A,Investigation complete; no suspect identified
d0f35380729c09c2c6f37b962d131c903f12cda20c9416968f69775e2ce59494,2023-04,Dorset Police,Dorset Police,-1.991147,50.740047,On or near Porter Road,E01015421,Poole 006E,Investigation complete; no suspect identified
44ed487abbb69a742aead5a6264c86dfa4905c500b8d0d554701694761a1d3c7,2023-04,Dorset Police,Dorset Police,-1.753332,50.737296,On or near ,E01020346,Christchurch 005A,Investigation complete; no suspect identified
c8bcd409bc0465083abebd654026daf3b7b83b1d2466fac15f240b6a185edba0,2023-04,Dorset Police,Dorset Police,-1.863670,50.726084,On or near ,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
2dd2f73da46802eee1aa54723e7c86fa5d617757044046244ae120747e46e8b0,2023-04,Dorset Police,Dorset Police,-2.018435,50.722358,On or near Dawkins Road,E01015427,Poole 014A,Investigation complete; no suspect identified
07c6c04d68d9b3a3e6d561a82700628f9f94b64a9b12d064fe9a02806bf41627,2023-04,Dorset Police,Dorset Police,-1.864966,50.723801,On or near ,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
94e09a1077d73a630d42d69ecb4ec741b18901bcc67c13ad1690ae533985210b,2023-04,Dorset Police,Dorset Police,-1.964465,50.736193,On or near Dale Close,E01015449,Poole 011C,Investigation complete; no suspect identified
65f2ae861945aab4801fb975d6e4404b0d16a05bf2f6e553799042eb0b424ae0,2023-04,Dorset Police,Dorset Police,-1.985770,50.713213,On or near ,E01032662,Poole 015I,Investigation complete; no suspect identified
1b2d1c50e459a8c1b56e076a118c4076288851bec476e90df779b01db665abc8,2023-04,Dorset Police,Dorset Police,-1.834136,50.724625,On or near Wilfred Road,E01015272,Bournemouth 016A,Investigation complete; no suspect identified
be5ef694316f869cf95d4ed821a625960a420be1a092124668960c7a2f6cad07,2023-04,Dorset Police,Dorset Police,-1.852540,50.746942,On or near Mallard Close,E01015339,Bournemouth 008B,Investigation complete; no suspect identified
09b3ededde5cc3c7fe6f87c2d73f5e2d5603e957a396526c39b3033b7620b70e,2023-04,Dorset Police,Dorset Police,-2.003576,50.743159,On or near Pinetree Walk,E01015418,Poole 006B,Investigation complete; no suspect identified
89d0349c05a7c4d5fa36d343ddbee7b40ef9dbb022c1912c03db115a16067cf8,2023-04,Dorset Police,Dorset Police,-1.931516,50.753990,On or near ,E01015308,Bournemouth 002C,Investigation complete; no suspect identified
fe88d6b34d95af2301461900a2f1ac80dd6b50ef04434f15cc809be1d291e2e9,2023-04,Dorset Police,Dorset Police,-1.947073,50.740180,On or near Rosemary Gardens,E01015439,Poole 008B,Investigation complete; no suspect identified
e449a2ee6916b653ce939ba4f88dc3bdb580716d4869491fc216b4bf6bc31fda,2023-04,Dorset Police,Dorset Police,-2.433174,50.713451,On or near Wollaston Road,E01032645,West Dorset 009I,Investigation complete; no suspect identified
113dbb22f44a7d8c9afc760dac4a0d76f22ee405db109d77b45cc21cb11f7513,2023-04,Dorset Police,Dorset Police,-1.947073,50.740180,On or near Rosemary Gardens,E01015439,Poole 008B,Investigation complete; no suspect identified
980852fa87ae2446644aa45c7b6621734e7139f5737e83280ee00a8d8191fadf,2023-04,Dorset Police,Dorset Police,-2.250463,50.697782,On or near Andover Green,E01020493,Purbeck 004E,Investigation complete; no suspect identified
efd440f813285e2a7a595ebd1ea64d3df0f0c2ef7132edaeb54e889f04aff98c,2023-04,Dorset Police,Dorset Police,-1.735716,50.729947,On or near Avon Run Close,E01020356,Christchurch 007C,Investigation complete; no suspect identified
39fad940c148ff963e917fd1d106d8927caadcb859ba036c7afbd63fa6ef23bb,2023-04,Dorset Police,Dorset Police,-1.803726,50.760422,On or near Dreswick Close,E01020365,Christchurch 001D,Investigation complete; no suspect identified
22915bc6bf4e48511ca01bb625a6e95cb268e1fe95959a17b3268f6b7c749e69,2023-04,Dorset Police,Dorset Police,-2.246226,50.626829,On or near The Launches,E01020489,Purbeck 004A,Investigation complete; no suspect identified
a2185f8fd7c1223bd02beb241a082fbbe19bc664d1d7aea468fee0a3e1146c42,2023-04,Dorset Police,Dorset Police,-1.870764,50.748384,On or near Brassey Close,E01015321,Bournemouth 009A,Investigation complete; no suspect identified
006c055062fe79afc2599897e5f1d089c5b932887e761dcb8be6810530612f08,2023-04,Dorset Police,Dorset Police,-1.863670,50.726084,On or near ,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
0cb0dd83056b081c0cb7e8646aec78a59c90fc7016c306b8e4875247edb0b5f3,2023-04,Dorset Police,Dorset Police,-1.863670,50.726084,On or near ,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
e7ef06f3ee89e41fc8e14c26e33a7055a672be62296ba2080acc0dc2cbcb7a47,2023-04,Dorset Police,Dorset Police,-1.863670,50.726084,On or near ,E01015287,Bournemouth 017D,Investigation complete; no suspect identified
c62d32198f9df32bcc7ac20e1608dfeb3036624f134639cacc68c864226c2ba2,2023-04,Dorset Police,Dorset Police,-2.583303,50.898557,On or near Frylake Meadow,E01020550,West Dorset 002D,Investigation complete; no suspect identified
38c6d29b7530080a7570085c12e2c1d10937c605bf861e71e26c22439ec502c3,2023-04,Dorset Police,Dorset Police,-1.975768,50.744937,On or near Cowley Road,E01015416,Poole 004E,Investigation complete; no suspect identified
68a72b4958634adffb441b4085783b55ed040ac12fd2f197f43db1a1ba05d210,2023-04,Dorset Police,Dorset Police,-1.834819,50.748195,On or near Craigmoor Close,E01015340,Bournemouth 008C,Investigation complete; no suspect identified
e4f1caed4c236ebe18bd47c9c6f3ada9f65ebc70c27beb3762d7bee283946578,2023-04,Dorset Police,Dorset Police,-1.879118,50.718475,On or near Exeter Crescent,E01015283,Bournemouth 017A,Investigation complete; no suspect identified
40eb8d829b31ae4def572cc9cd56f931fce61d05da4123e86f8c9dcd815ce0a8,2023-04,Dorset Police,Dorset Police,-1.934817,50.748393,On or near Guernsey Road,E01015380,Poole 007A,Investigation complete; no suspect identified
3d1558d6cbe04f8cb0d9615d27bd4de86ff78756802fc4a28ad80ffcb0feb037,2023-04,Dorset Police,Dorset Police,-1.976295,50.797697,On or near ,E01020427,East Dorset 010B,Investigation complete; no suspect identified
91a0c54cdec70c87aeb5b300a6e3b619ebd31d7c42c55ad17ac901d7ef778723,2023-04,Dorset Police,Dorset Police,-1.906218,50.760612,On or near Rochester Road,E01015313,Bournemouth 005D,Investigation complete; no suspect identified
d576d6f109b5bd77ad7e3acedf290fbf18ddc747ba659d83765fdf9bc7717ff2,2023-04,Dorset Police,Dorset Police,-1.798747,50.741196,On or near Somerset Road,E01020361,Christchurch 006B,Investigation complete; no suspect identified
ff0f0be3972332695507269096a31c9bc8d162f74c3391a6d4905387255cc109,2023-04,Dorset Police,Dorset Police,-2.020354,50.736763,On or near Ropers Lane,E01020473,Purbeck 002C,Investigation complete; no suspect identified
c1a82a74ae4a2294c4a159025594f762513fd2cb73902e6d61dff0407dd14199,2023-04,Dorset Police,Dorset Police,-2.001138,50.745515,On or near Tarn Drive,E01015418,Poole 006B,Investigation complete; no suspect identified
e54dd40fd70ea918447facb914cd5ada97ea40e73e8722e9222ef0adb565b404,2023-04,Dorset Police,Dorset Police,-2.276373,51.036263,On or near ,E01020443,North Dorset 001A,Investigation complete; no suspect identified
85523463088fd4872535060d5e87fc80f7bb65bd3eebd8c0459154548642ff0b,2023-04,Dorset Police,Dorset Police,-1.892589,50.793343,On or near Glenmoor Road,E01020401,East Dorset 011D,Investigation complete; no suspect identified
297bb76bef5682983354d1112ce5291fc5aabb8d071290c388b0446b5d590458,2023-04,Dorset Police,Dorset Police,-2.190427,51.010816,On or near Lane Side,E01020454,North Dorset 003A,Investigation complete; no suspect identified
5b53c32dfa40465a32c951a7876535839ba065e12430d0ec0f2641210b5c050e,2023-04,Dorset Police,Dorset Police,-2.495230,50.979410,On or near The Ridge,E01020541,West Dorset 002C,Investigation complete; no suspect identified
27b409e55ae3a9000fcea6ebbfb7368ebb03a43e85e67719c41092ca57a61b3b,2023-04,Dorset Police,Dorset Police,-2.149184,50.862664,On or near James Close,E01020437,North Dorset 007C,Investigation complete; no suspect identified
747193e7d5c27a19af6b50adf11ad1d1f279b40e36e54c8cf3b0a5be0eb1d68e,2023-04,Dorset Police,Dorset Police,-2.060026,50.743072,On or near Post Green Road,E01020474,Purbeck 002D,Investigation complete; no suspect identified
28cea8b246b532f97f6a2275652ddb0e9e23c8d6237dfb0ae602e130857438b6,2023-04,Dorset Police,Dorset Police,-1.984168,50.716486,On or near Chapel Lane,E01032659,Poole 015F,Investigation complete; no suspect identified
11c92ed2e7c59ce222735a2f8229d969db685932740ae2390a44c70cab7fc9be,2023-04,Dorset Police,Dorset Police,-1.974096,50.718858,On or near Mount Pleasant Road,E01015468,Poole 015D,Investigation complete; no suspect identified
79cd74d2b45e0c6a465b4397cbc135f7798b7a79d47ed5a88e637657b2559c1f,2023-04,Dorset Police,Dorset Police,-2.473096,50.809859,On or near Simsay Fields,E01020509,West Dorset 004A,Investigation complete; no suspect identified
5fbb3ccc2c19d534ebd24a56432ee5a30fa11938df73f1415fb57719897845a8,2023-04,Dorset Police,Dorset Police,-1.951638,50.724364,On or near Chalice Close,E01015457,Poole 011E,Investigation complete; no suspect identified
2dad0bdd3f6fd5b04d521c1c287e445548af893bd3a577c0732df5a259bf97d7,2023-04,Dorset Police,Dorset Police,-1.959598,50.726606,On or near Danecourt Road,E01015456,Poole 011D,Investigation complete; no suspect identified
934e679771fccb29bf8483220f8fc591768e3e5f02605f3885fbb31b463f5a78,2023-04,Dorset Police,Dorset Police,-1.986399,50.717862,On or near ,E01032659,Poole 015F,Investigation complete; no suspect identified
6012260de3204d5696b06318b9e8bd19caaf22d08f89d5aef7c2aed3efa8fbf2,2023-04,Dorset Police,Dorset Police,-1.867198,50.731007,On or near Portchester Road,E01015328,Bournemouth 017E,Investigation complete; no suspect identified
c94f2366a5497451df13b06bca599da6675b6757fcd27c5364cea85e13bc6be3,2023-04,Dorset Police,Dorset Police,-1.959816,50.720761,On or near Copse Close,E01015452,Poole 017A,Investigation complete; no suspect identified
484ac94d316b3ab571a08473eae2075c2a399ef49049f0cca0fa91435e585a11,2023-04,Dorset Police,Dorset Police,-1.934490,50.729157,On or near Shelley Road,E01015390,Poole 010A,Investigation complete; no suspect identified
06e6c2483ace325e94d62bb2d15f141d15ffc5d37df0f1da14c013ca49f751ca,2023-04,Dorset Police,Dorset Police,-2.455538,50.616954,On or near Ranelagh Road,E01020555,Weymouth and Portland 004C,Investigation complete; no suspect identified
299cd64234d0a00201b48ee37850ba7b449c76f830ae79384dbaddb631b34be5,2023-04,Dorset Police,Dorset Police,-2.439095,50.713483,On or near Alexandra Terrace,E01032644,West Dorset 009H,Investigation complete; no suspect identified
cb2e09fabb409df5213e84c598e51e4f44fb4f5fcc10142ac97efea98fd2c430,2023-04,Dorset Police,Dorset Police,-1.891309,50.800751,On or near ,E01020392,East Dorset 008C,Investigation complete; no suspect identified
58eb68da7f8e2ae223d9325fd4f0398f25163789863fc0c613a1a051a429c967,2023-04,Dorset Police,Dorset Police,-1.833989,50.750343,On or near Wilverley Avenue,E01015338,Bournemouth 008A,Investigation complete; no suspect identified
d2a6f4ca533e234aafbc476de7c456d05ee833eae64423a0eac44d7b29362c9f,2023-04,Dorset Police,Dorset Police,-2.448472,50.716514,On or near Poundbury Road,E01032643,West Dorset 009G,Investigation complete; no suspect identified
